R1;R2;R3;R4;R5;label
0.15;0.5;1.75;7.87;19.91;3
0.17;0.56;1.68;7.64;19.14;3
0.05;0.31;1.74;7.73;19.78;3
0.09;0.41;1.96;6.53;16.06;3
0.11;0.46;1.96;7.49;19.08;3
0.14;0.49;1.75;7.51;18.69;3
0.09;0.3;1.02;3.45;10.85;3
0.1;0.27;1.04;3.67;11.39;3
0.12;0.44;1.94;7.7;19.17;3
0.09;0.48;1.73;5.36;14.91;3
0.16;0.47;1.33;4.36;13.6;3
0.08;0.47;1.83;5.47;14.18;3
0.12;0.43;1.89;6.44;15.88;3
0.13;0.49;1.73;5.01;13.29;3
0.11;0.41;1.68;5.5;14.73;3
0.12;0.48;1.85;7.84;19.76;3
0.07;0.47;1.94;5.98;15.3;3
0.14;0.56;2.1;6.86;17.13;3
0.08;0.35;1.04;3.52;10.69;3
0.16;0.5;1.78;7.87;19.71;3
0.08;0.37;1.47;3.67;11.12;3
0.08;0.32;1.13;4.13;12.29;3
0.14;0.49;1.74;7.72;19.95;3
0.16;0.52;1.98;5.14;13.68;3
0.18;0.59;1.83;7.44;18.33;3
0.18;0.46;1.19;4.21;12.74;3
0.16;0.56;1.91;6.99;17.74;3
0.17;0.54;1.76;5.49;14.7;3
0.15;0.54;1.98;7.96;19.51;3
0.12;0.34;1.05;3.78;12.17;3
0.08;0.52;1.59;3.86;11.65;3
0.12;0.47;1.85;6.24;15.63;3
0.14;0.3;0.65;2.29;8.22;3
0.18;0.5;1.89;5.34;14.48;3
0.09;0.46;1.84;7.54;19.9;3
0.08;0.35;1.0;3.02;9.79;3
0.1;0.42;1.88;7.02;17.71;3
0.13;0.56;1.72;7.69;19.18;3
0.11;0.5;1.83;5.69;14.65;3
0.11;0.28;1.01;3.47;10.73;3
0.15;0.49;1.51;5.09;14.33;3
0.12;0.37;1.87;7.66;19.39;3
0.07;0.22;0.79;3.05;9.78;3
0.08;0.45;1.67;4.12;11.98;3
0.07;0.31;1.08;3.71;11.51;3
0.1;0.54;2.13;7.67;19.19;3
0.11;0.32;1.13;3.9;11.61;3
0.12;0.45;1.94;7.53;19.29;3
0.13;0.6;1.92;6.63;16.68;3
0.06;0.41;1.8;5.66;14.69;3
0.11;0.42;1.83;6.36;16.0;3
0.07;0.49;1.94;7.17;17.34;3
0.09;0.47;1.39;4.86;13.95;3
0.11;0.47;1.68;4.99;13.65;3
0.1;0.44;1.38;3.47;10.61;3
0.1;0.33;0.78;2.55;8.67;3
0.04;0.16;0.86;3.84;12.86;3
0.12;0.48;2.03;7.74;19.31;3
0.14;0.51;1.64;5.22;14.53;3
0.13;0.45;1.83;7.8;19.99;3
0.11;0.45;1.27;4.22;12.07;3
0.11;0.57;2.0;7.5;18.75;3
0.11;0.41;1.88;6.94;16.96;3
0.12;0.47;1.91;6.68;16.74;3
0.07;0.47;1.92;5.85;15.58;3
0.1;0.4;1.54;4.71;13.2;3
0.13;0.42;1.09;3.93;12.39;3
0.11;0.36;1.69;4.63;12.63;3
0.14;0.55;1.57;4.92;13.98;3
0.15;0.55;1.93;5.51;15.08;3
0.19;0.46;1.18;3.43;10.35;3
0.15;0.66;1.98;6.13;16.11;3
0.18;0.58;2.06;6.96;17.41;3
0.2;0.59;2.0;6.48;16.54;3
0.06;0.39;1.95;7.74;19.74;3
0.1;0.46;1.77;7.3;18.21;3
0.16;0.54;1.95;6.35;16.48;3
0.12;0.44;1.39;4.86;14.12;3
0.14;0.42;1.95;6.71;16.83;3
0.05;0.25;0.99;2.9;9.72;3
0.14;0.5;1.62;5.27;14.55;3
0.11;0.39;1.28;4.16;11.85;3
0.15;0.55;2.11;7.17;18.05;3
0.1;0.47;1.93;4.97;13.4;3
0.11;0.6;1.85;5.89;15.87;3
0.11;0.48;1.72;4.61;12.96;3
0.13;0.49;1.9;5.74;15.58;3
0.15;0.5;1.84;7.42;18.77;3
0.14;0.5;1.79;7.63;18.91;3
0.11;0.35;1.15;3.58;10.97;3
0.16;0.55;1.81;7.37;18.55;3
0.16;0.41;1.2;3.86;11.87;3
0.14;0.45;2.01;7.46;18.34;3
0.08;0.31;1.01;4.43;13.26;3
0.16;0.52;1.94;7.34;18.47;3
0.14;0.55;1.95;7.37;18.32;3
0.09;0.5;1.06;3.13;9.77;3
0.05;0.29;1.17;3.43;10.59;3
0.08;0.37;1.25;4.43;12.82;3
0.14;0.52;1.45;4.84;14.32;3
0.12;0.46;1.96;7.53;19.88;3
0.06;0.25;1.12;4.13;11.75;3
0.14;0.32;1.17;4.65;13.15;3
0.11;0.54;1.97;5.9;15.22;3
0.09;0.45;1.66;5.52;14.83;3
0.1;0.55;2.03;7.47;18.81;3
0.14;0.46;1.57;5.17;14.47;3
0.14;0.57;1.91;7.85;19.71;3
0.15;0.38;1.15;3.2;10.29;3
0.15;0.45;1.82;6.23;15.41;3
0.14;0.29;1.13;4.12;13.1;3
0.13;0.45;1.42;3.75;11.14;3
0.14;0.53;1.57;4.95;13.54;3
0.14;0.49;1.34;3.57;10.94;3
0.1;0.49;1.64;5.08;14.49;3
0.08;0.35;0.94;2.8;9.46;3
0.14;0.58;1.91;6.26;16.4;3
0.1;0.43;1.93;4.44;12.65;3
0.12;0.41;1.89;6.56;16.25;3
0.09;0.4;1.92;7.46;18.1;3
0.11;0.54;2.03;6.26;15.55;3
0.12;0.44;1.65;5.49;14.69;3
0.08;0.45;1.87;6.46;16.05;3
0.1;0.55;1.21;3.34;10.27;3
0.1;0.42;1.98;7.34;18.23;3
0.1;0.43;1.92;7.33;17.79;3
0.08;0.41;1.43;4.44;13.07;3
0.13;0.53;2.01;5.9;15.67;3
0.15;0.5;1.95;6.44;16.59;3
0.08;0.54;2.0;6.84;16.53;3
0.17;0.47;1.64;4.82;12.94;3
0.13;0.43;2.0;7.45;18.16;3
0.12;0.46;2.05;7.46;18.17;3
0.1;0.43;1.93;5.87;15.69;3
0.09;0.49;1.86;5.22;13.58;3
0.16;0.47;1.39;4.9;13.42;3
0.16;0.35;1.2;4.17;13.35;3
0.06;0.43;1.89;7.85;19.78;3
0.08;0.46;1.97;4.74;13.12;3
0.1;0.51;1.91;7.59;19.03;3
0.08;0.49;1.96;6.82;17.08;3
0.14;0.58;1.59;3.87;11.24;3
0.15;0.48;2.05;5.75;14.74;3
0.1;0.34;1.61;5.57;15.11;3
0.08;0.54;1.61;4.83;13.53;3
0.1;0.49;1.44;4.31;11.97;3
0.08;0.2;0.74;2.5;8.79;3
0.08;0.41;1.36;3.47;10.61;3
0.14;0.56;1.86;6.9;17.79;3
0.07;0.56;1.5;4.76;13.85;3
0.08;0.39;2.1;6.19;15.9;3
0.12;0.35;1.2;3.78;11.21;3
0.05;0.31;1.08;3.97;12.86;3
0.1;0.45;1.52;4.36;12.42;3
0.17;0.54;1.5;4.47;13.22;3
0.12;0.26;0.62;2.19;8.09;3
0.18;0.5;2.07;5.85;15.03;3
0.15;0.48;2.05;5.72;14.74;3
0.06;0.27;1.02;3.63;11.12;3
0.1;0.43;2.01;6.06;16.14;3
0.13;0.56;1.89;5.82;15.25;3
0.11;0.48;1.65;4.11;12.05;3
0.08;0.49;1.88;7.44;18.14;3
0.13;0.43;1.69;5.35;14.71;3
0.14;0.61;1.97;7.36;18.71;3
0.1;0.43;2.01;6.86;17.03;3
0.14;0.5;1.56;3.75;11.06;3
0.07;0.31;1.15;4.3;12.86;3
0.13;0.38;1.26;4.41;13.11;3
0.06;0.45;1.98;7.58;19.62;3
0.07;0.35;1.14;3.89;12.91;3
0.1;0.45;1.97;7.57;19.69;3
0.19;0.49;1.89;6.67;16.24;3
0.14;0.46;1.44;4.52;12.83;3
0.12;0.41;1.26;4.44;12.73;3
0.11;0.48;1.85;7.49;18.85;3
0.1;0.44;2.13;7.17;17.91;3
0.17;0.57;1.82;5.85;15.67;3
0.06;0.26;1.13;4.22;12.98;3
0.1;0.54;1.66;5.0;13.84;3
0.09;0.39;1.4;3.6;10.87;3
0.11;0.44;1.49;4.44;12.94;3
0.14;0.49;2.01;7.32;18.04;3
0.09;0.35;1.8;7.64;19.87;3
0.17;0.56;1.9;6.53;16.7;3
0.13;0.52;1.99;6.89;17.17;3
0.18;0.43;1.28;4.08;12.58;3
0.1;0.47;1.97;7.47;18.33;3
0.17;0.56;1.69;7.52;18.98;3
0.05;0.25;1.07;3.76;12.26;3
0.09;0.49;2.12;7.43;18.2;3
0.13;0.48;1.88;7.51;18.33;3
0.09;0.36;1.27;4.37;12.77;3
0.12;0.42;1.86;7.72;19.14;3
0.08;0.46;1.95;6.66;16.57;3
0.1;0.53;1.91;6.13;15.54;3
0.08;0.45;1.79;4.45;12.48;3
0.18;0.51;1.66;5.57;15.18;3
0.15;0.49;1.93;7.49;19.12;3
0.1;0.49;1.97;7.6;19.1;3
0.1;0.32;1.04;3.54;11.74;3
0.16;0.51;1.84;7.49;18.93;3
0.11;0.43;1.58;5.25;14.7;3
0.15;0.52;1.87;6.21;15.85;3
0.18;0.61;1.87;7.02;17.89;3
0.1;0.46;1.94;6.91;16.89;3
0.15;0.54;1.78;5.24;14.71;3
0.08;0.36;1.67;4.86;13.16;3
0.09;0.29;1.05;3.85;11.88;3
0.2;0.48;1.75;5.52;14.68;3
0.05;0.56;1.57;4.81;13.58;3
0.11;0.55;1.84;5.32;13.81;3
0.11;0.38;1.15;3.92;12.89;3
0.13;0.42;1.9;7.73;19.2;3
0.09;0.42;1.92;6.82;16.57;3
0.15;0.5;1.52;4.96;13.78;3
0.07;0.44;1.9;7.75;19.91;3
0.12;0.36;1.18;3.6;11.13;3
0.1;0.49;2.02;6.9;17.6;3
0.09;0.32;1.25;4.16;12.61;3
0.12;0.49;1.81;4.23;12.13;3
0.19;0.58;1.9;5.7;14.74;3
0.14;0.48;1.63;4.99;13.37;3
0.16;0.48;1.77;7.82;19.95;3
0.11;0.37;1.63;4.8;12.98;3
0.04;0.15;0.57;2.24;8.55;3
0.1;0.41;1.96;6.66;16.35;3
0.1;0.44;2.0;5.6;14.41;3
0.13;0.54;2.02;7.33;18.47;3
0.12;0.42;1.73;5.54;15.04;3
0.12;0.44;1.93;7.75;19.24;3
0.08;0.48;1.83;5.54;14.33;3
0.08;0.44;1.84;6.73;16.32;3
0.08;0.53;1.68;5.71;14.91;3
0.11;0.43;1.87;5.84;15.55;3
0.17;0.52;1.5;4.79;13.69;3
0.08;0.27;0.97;3.01;9.87;3
0.07;0.24;0.86;4.17;12.8;3
0.14;0.53;1.96;7.9;19.5;3
0.16;0.4;1.42;4.42;13.31;3
0.06;0.37;1.05;3.38;10.31;3
0.13;0.51;1.87;7.85;19.64;3
0.09;0.55;2.05;5.37;14.19;3
0.15;0.43;0.86;2.86;9.22;3
0.19;0.54;1.92;7.3;18.13;3
0.19;0.51;1.9;4.83;13.02;3
0.11;0.45;1.82;7.07;17.8;3
0.06;0.53;1.85;7.42;18.66;3
0.11;0.35;1.69;4.74;12.99;3
0.13;0.51;1.94;5.7;14.91;3
0.15;0.67;2.02;5.86;15.41;3
0.18;0.46;1.15;3.39;10.37;3
0.18;0.55;1.79;5.07;14.2;3
0.18;0.56;1.84;6.75;16.16;3
0.1;0.47;1.84;7.23;17.76;3
0.07;0.37;1.91;6.24;16.43;3
0.13;0.4;1.21;3.94;12.65;3
0.09;0.52;1.9;5.49;14.29;3
0.15;0.46;1.83;6.88;17.42;3
0.14;0.46;1.98;7.58;18.63;3
0.12;0.53;1.53;5.25;14.51;3
0.11;0.37;1.13;3.58;10.85;3
0.08;0.57;1.99;6.72;16.5;3
0.1;0.56;1.77;7.18;18.05;3
0.05;0.21;0.6;2.41;8.78;3
0.11;0.53;2.0;7.31;17.63;3
0.15;0.51;1.46;5.29;14.19;3
0.1;0.46;2.0;7.49;18.48;3
0.11;0.44;1.85;6.31;15.75;3
0.14;0.49;1.98;7.88;19.42;3
0.08;0.34;1.11;4.2;12.9;3
0.14;0.59;2.08;7.03;17.6;3
0.08;0.56;1.9;5.65;14.92;3
0.17;0.5;1.95;4.97;13.39;3
0.07;0.47;1.92;7.06;17.11;3
0.15;0.5;1.65;4.15;11.58;3
0.09;0.51;1.89;7.31;17.91;3
0.11;0.58;1.78;6.83;17.69;3
0.08;0.37;1.57;4.96;13.98;3
0.11;0.37;1.18;4.31;12.72;3
0.16;0.36;1.3;3.91;11.94;3
0.13;0.46;1.56;5.32;14.47;3
0.05;0.31;0.99;3.99;13.01;3
0.1;0.48;2.14;6.09;16.0;3
0.09;0.46;1.91;6.87;16.77;3
0.19;0.52;1.48;3.82;11.23;3
0.16;0.62;1.87;6.86;17.56;3
0.07;0.38;1.43;4.74;13.87;3
0.14;0.36;1.65;4.62;12.85;3
0.08;0.35;1.0;2.97;9.73;3
0.11;0.42;1.31;4.67;13.68;3
0.17;0.44;1.57;4.3;12.51;3
0.07;0.24;1.0;4.04;12.24;3
0.1;0.3;1.12;3.21;10.2;3
0.11;0.52;1.87;6.09;15.69;3
0.17;0.54;1.79;4.46;12.57;3
0.09;0.47;2.08;7.51;18.35;3
0.14;0.54;1.81;5.61;15.36;3
0.15;0.33;1.16;3.36;10.49;3
0.13;0.46;1.43;3.6;10.97;3
0.02;0.33;1.94;7.55;19.82;3
0.08;0.46;2.01;6.36;16.56;3
0.1;0.47;1.83;7.03;17.84;3
0.12;0.39;1.65;4.66;12.83;3
0.1;0.28;1.04;2.92;9.45;3
0.08;0.4;1.12;3.8;11.12;3
0.08;0.3;1.14;3.66;10.79;3
0.06;0.45;2.06;6.55;17.0;3
0.08;0.22;1.06;3.01;9.64;3
0.14;0.4;1.94;6.33;15.84;3
0.15;0.51;1.48;5.28;14.09;3
0.09;0.47;1.93;5.61;14.94;3
0.11;0.35;1.21;4.41;12.62;3
0.18;0.41;1.46;4.82;13.76;3
0.14;0.64;1.83;6.34;16.2;3
0.14;0.6;1.88;6.83;17.24;3
0.1;0.46;1.96;7.48;18.36;3
0.1;0.52;1.99;7.7;19.18;3
0.08;0.44;1.84;7.05;17.62;3
0.16;0.52;1.82;6.22;15.82;3
0.09;0.54;2.0;7.14;17.51;3
0.1;0.38;1.97;6.69;16.31;3
0.13;0.43;1.07;3.02;9.82;3
0.13;0.38;1.86;7.61;19.84;3
0.12;0.48;1.98;5.1;13.65;3
0.11;0.41;1.83;6.49;16.28;3
0.1;0.43;1.07;2.88;9.64;3
0.09;0.29;1.08;3.93;11.97;3
0.08;0.36;1.19;3.43;10.88;3
0.08;0.24;1.02;4.05;12.65;3
0.13;0.46;1.28;3.31;10.39;3
0.16;0.63;1.88;5.45;14.96;3
0.12;0.36;1.16;3.37;10.65;3
0.09;0.41;1.94;7.67;19.96;3
0.06;0.24;1.09;3.91;12.49;3
0.1;0.49;1.99;7.49;18.89;3
0.12;0.42;1.19;4.33;13.56;3
0.09;0.57;1.66;5.15;14.35;3
0.11;0.53;1.8;5.68;14.97;3
0.14;0.55;1.77;4.74;12.51;3
0.07;0.44;1.83;5.63;14.49;3
0.09;0.38;1.22;4.27;13.3;3
0.16;0.48;1.85;6.08;15.66;3
0.16;0.43;1.82;6.24;15.35;3
0.12;0.3;1.08;3.32;10.43;3
0.08;0.31;1.05;4.12;12.75;3
0.09;0.42;1.9;6.09;15.39;3
0.16;0.5;2.0;7.64;18.76;3
0.15;0.63;2.03;6.87;17.16;3
0.18;0.47;1.91;5.69;14.5;3
0.08;0.44;2.03;7.2;17.59;3
0.11;0.31;0.92;3.31;10.24;3
0.14;0.49;1.55;5.26;14.67;3
0.11;0.48;1.85;7.37;18.04;3
0.05;0.49;1.82;6.09;15.29;3
0.13;0.59;1.86;7.38;18.71;3
0.07;0.36;1.11;4.07;12.2;3
0.1;0.47;1.55;5.23;14.44;3
0.11;0.35;1.13;3.95;12.01;3
0.18;0.53;1.43;4.43;13.08;3
0.06;0.29;1.03;3.4;10.94;3
0.06;0.26;1.04;4.15;12.87;3
0.1;0.5;1.97;7.71;19.54;3
0.07;0.43;1.82;5.75;14.62;3
0.13;0.46;1.8;5.53;15.25;3
0.13;0.46;1.9;7.52;18.76;3
0.13;0.36;0.81;2.68;8.92;3
0.12;0.34;0.78;2.57;8.68;3
0.22;0.53;1.76;4.79;12.96;3
0.13;0.53;1.76;7.17;18.31;3
0.18;0.52;1.96;6.36;16.36;3
0.06;0.24;0.94;4.12;13.24;3
0.12;0.41;1.77;5.79;15.34;3
0.07;0.35;1.07;3.45;10.4;3
0.16;0.56;1.43;3.68;10.82;3
0.06;0.27;1.19;3.95;11.69;3
0.09;0.41;1.76;5.78;15.44;3
0.04;0.43;1.87;6.57;17.16;3
0.1;0.43;1.91;6.06;15.4;3
0.11;0.38;1.86;7.66;19.34;3
0.13;0.52;1.82;5.56;14.74;3
0.12;0.58;1.79;6.81;17.6;3
0.15;0.46;1.22;4.15;12.86;3
0.08;0.25;1.02;4.04;12.79;3
0.08;0.26;0.99;2.96;9.42;3
0.18;0.57;2.07;6.87;17.41;3
0.1;0.24;1.02;3.22;10.33;3
0.1;0.41;1.39;3.79;11.17;3
0.09;0.48;1.93;6.19;16.07;3
0.11;0.53;1.54;4.89;13.5;3
0.11;0.56;1.87;5.94;15.92;3
0.13;0.33;1.29;3.26;10.3;3
0.14;0.49;1.97;7.83;19.54;3
0.16;0.52;1.77;7.79;19.88;3
0.15;0.48;1.87;6.59;16.6;3
0.05;0.46;1.95;6.78;17.35;3
0.08;0.23;1.05;4.15;12.62;3
0.11;0.47;1.98;7.58;19.57;3
0.08;0.47;1.85;5.66;14.54;3
0.12;0.53;1.57;4.47;12.95;3
0.14;0.38;1.21;3.51;10.74;3
0.16;0.55;1.58;4.56;13.02;3
0.15;0.58;1.77;5.18;14.55;3
0.13;0.51;2.0;7.24;18.23;3
0.07;0.35;1.83;7.78;19.87;3
0.04;0.32;1.84;6.21;16.31;3
0.12;0.44;1.91;7.72;19.16;3
0.11;0.31;0.97;3.32;10.25;3
0.08;0.23;0.93;3.71;11.65;3
0.19;0.39;1.25;4.32;13.4;3
0.14;0.39;1.84;4.5;12.43;3
0.1;0.36;1.18;3.23;10.23;3
0.21;0.5;1.46;4.62;13.4;3
0.16;0.51;1.6;4.47;12.82;3
0.06;0.43;1.89;5.56;14.33;3
0.16;0.49;1.99;7.88;19.44;3
0.1;0.47;1.87;7.66;19.06;3
0.05;0.27;1.13;4.26;12.85;3
0.11;0.48;1.93;6.65;16.77;3
0.1;0.42;1.95;5.6;14.26;3
0.14;0.54;1.43;3.92;11.64;3
0.04;0.46;1.51;4.13;12.04;3
0.12;0.48;1.83;7.2;17.84;3
0.08;0.23;0.84;3.14;10.03;3
0.17;0.42;1.19;3.54;10.71;3
0.1;0.53;2.04;7.75;19.25;3
0.11;0.36;1.46;5.17;15.06;3
0.07;0.49;1.91;5.83;15.53;3
0.12;0.39;1.19;3.5;10.67;3
0.09;0.46;2.0;5.9;15.05;3
0.1;0.48;1.62;5.21;14.63;3
0.07;0.4;1.86;5.95;15.63;3
0.18;0.52;1.82;7.58;19.28;3
0.14;0.53;1.99;5.63;15.26;3
0.16;0.51;1.64;5.3;14.44;3
0.2;0.6;1.82;5.27;14.64;3
0.12;0.41;1.65;5.48;14.71;3
0.11;0.41;1.19;4.08;13.06;3
0.09;0.58;1.65;5.12;14.23;3
0.18;0.53;1.5;4.7;13.48;3
0.09;0.36;1.12;4.12;12.1;3
0.11;0.37;1.68;4.68;12.76;3
0.11;0.44;1.34;4.72;13.92;3
0.13;0.43;1.7;5.27;14.7;3
0.15;0.55;1.92;5.9;15.79;3
0.13;0.49;1.42;4.55;13.86;3
0.08;0.17;0.54;2.25;8.55;3
0.08;0.53;1.92;5.75;15.15;3
0.16;0.46;1.28;3.81;11.21;3
0.13;0.46;2.04;7.51;19.8;3
0.1;0.5;1.8;5.34;14.35;3
0.1;0.53;1.43;5.01;14.08;3
0.11;0.47;1.94;6.95;16.95;3
0.08;0.39;1.71;5.16;14.3;3
0.15;0.59;1.89;6.09;15.66;3
0.12;0.33;1.74;4.99;13.5;3
0.1;0.49;1.87;7.21;17.97;3
0.05;0.23;0.92;4.07;13.18;3
0.11;0.46;1.8;7.05;17.54;3
0.1;0.31;1.13;4.15;12.78;3
0.09;0.56;1.48;4.81;13.97;3
0.18;0.37;1.33;4.59;13.38;3
0.1;0.44;2.04;6.68;16.77;3
0.12;0.47;1.77;7.74;19.2;3
0.07;0.36;1.03;2.76;9.42;3
0.1;0.39;0.98;2.76;9.39;3
0.15;0.49;1.51;5.17;13.89;3
0.17;0.51;1.45;4.83;14.13;3
0.12;0.48;1.46;4.77;13.29;3
0.11;0.38;1.3;4.02;11.85;3
0.14;0.48;1.99;7.06;17.76;3
0.19;0.49;1.91;6.45;16.45;3
0.13;0.49;1.8;7.89;19.41;3
0.12;0.56;1.56;5.02;13.65;3
0.16;0.53;1.85;6.5;16.6;3
0.09;0.42;1.87;7.74;19.93;3
0.08;0.45;1.65;5.46;14.93;3
0.05;0.37;1.92;7.64;19.58;3
0.11;0.63;1.93;6.45;16.24;3
0.15;0.56;1.88;7.92;19.65;3
0.16;0.42;1.79;6.25;15.38;3
0.13;0.55;2.06;6.8;17.07;3
0.17;0.59;2.06;6.89;17.33;3
0.07;0.24;0.88;2.86;9.55;3
0.09;0.42;1.93;7.2;17.57;3
0.09;0.4;1.77;4.89;13.09;3
0.15;0.55;1.85;7.55;18.66;3
0.15;0.54;1.81;7.54;18.26;3
0.18;0.55;1.86;6.62;16.05;3
0.1;0.4;1.44;4.96;14.81;3
0.12;0.52;1.6;5.03;14.19;3
0.13;0.38;0.87;2.72;9.11;3
0.06;0.34;1.9;6.42;16.82;3
0.15;0.59;2.06;7.25;18.08;3
0.08;0.24;0.75;2.65;9.24;3
0.13;0.52;1.45;4.56;13.64;3
0.18;0.54;1.82;7.24;18.33;3
0.12;0.43;1.9;7.52;19.92;3
0.09;0.53;1.95;7.83;19.72;3
0.15;0.51;1.86;5.56;14.97;3
0.03;0.09;0.45;1.8;4.59;4
0.01;0.14;0.42;1.52;5.14;4
0.05;0.16;0.53;1.49;5.19;4
0.0;0.12;0.41;1.32;5.0;4
0.05;0.13;0.43;1.95;4.61;4
0.05;0.19;0.39;0.93;2.78;4
0.03;0.15;0.59;1.9;5.94;4
0.05;0.15;0.36;1.18;4.5;4
0.01;0.05;0.23;0.58;2.06;4
0.06;0.22;0.59;1.78;4.86;4
0.03;0.11;0.57;1.3;3.42;4
0.03;0.16;0.52;2.12;6.25;4
0.06;0.15;0.46;1.82;7.32;4
0.03;0.18;0.65;1.88;5.13;4
0.0;0.02;0.14;0.56;1.97;4
0.03;0.07;0.31;1.06;2.94;4
0.03;0.16;0.48;1.81;7.46;4
0.04;0.07;0.25;0.88;3.64;4
0.04;0.13;0.52;1.43;4.94;4
0.04;0.19;0.59;1.36;3.48;4
0.02;0.14;0.51;2.17;6.59;4
0.03;0.1;0.27;1.28;3.45;4
0.02;0.17;0.46;1.48;3.95;4
0.02;0.15;0.47;1.35;4.67;4
0.03;0.12;0.4;1.36;3.65;4
0.02;0.14;0.48;1.97;7.02;4
0.03;0.16;0.56;1.62;5.38;4
0.03;0.18;0.47;1.64;4.97;4
0.05;0.16;0.46;1.81;5.82;4
0.05;0.15;0.42;1.52;5.05;4
0.04;0.16;0.6;2.09;7.12;4
0.06;0.12;0.45;1.87;7.29;4
0.05;0.14;0.48;1.92;7.55;4
0.01;0.07;0.44;1.8;4.86;4
0.02;0.1;0.44;1.72;4.6;4
0.07;0.14;0.5;1.73;6.23;4
0.06;0.15;0.5;1.85;7.31;4
0.05;0.19;0.58;1.43;3.62;4
0.03;0.14;0.44;1.99;7.42;4
0.03;0.19;0.56;1.91;5.78;4
0.06;0.17;0.3;0.72;2.46;4
0.0;0.07;0.36;1.78;6.33;4
0.03;0.1;0.53;1.59;5.27;4
0.0;0.13;0.5;1.7;6.53;4
0.02;0.09;0.34;1.12;3.26;4
0.04;0.12;0.4;1.78;7.03;4
0.04;0.14;0.47;1.87;7.32;4
0.03;0.15;0.41;1.14;3.21;4
0.01;0.07;0.38;1.28;3.82;4
0.03;0.06;0.25;1.05;3.84;4
0.02;0.11;0.59;1.7;5.04;4
0.05;0.13;0.7;2.2;6.69;4
0.02;0.1;0.37;0.97;2.58;4
0.02;0.14;0.5;1.69;7.33;4
0.02;0.11;0.36;1.63;7.53;4
0.02;0.17;0.53;2.03;7.69;4
0.02;0.09;0.38;1.54;4.43;4
0.01;0.1;0.55;2.11;7.38;4
0.03;0.14;0.54;1.89;7.74;4
0.04;0.13;0.53;2.16;6.58;4
0.03;0.15;0.53;2.02;6.27;4
0.03;0.08;0.43;1.73;7.7;4
0.02;0.09;0.37;1.82;7.69;4
0.02;0.11;0.48;1.29;4.91;4
0.05;0.19;0.62;1.57;3.99;4
0.0;0.07;0.35;1.56;4.04;4
0.02;0.1;0.55;1.57;5.18;4
0.02;0.11;0.46;1.98;4.44;4
0.03;0.14;0.58;2.01;6.59;4
0.02;0.12;0.49;1.7;7.37;4
0.01;0.08;0.42;1.66;5.65;4
0.07;0.19;0.41;1.35;4.66;4
0.03;0.12;0.47;1.73;5.97;4
0.01;0.03;0.39;1.75;7.64;4
0.05;0.08;0.29;0.83;2.36;4
0.07;0.16;0.53;1.3;4.5;4
0.03;0.1;0.44;1.86;7.26;4
0.04;0.12;0.55;1.92;6.55;4
0.0;0.05;0.45;1.89;7.48;4
0.02;0.1;0.5;1.66;5.16;4
0.02;0.1;0.5;1.63;4.89;4
0.02;0.08;0.27;1.08;4.18;4
0.03;0.11;0.51;2.12;6.19;4
0.03;0.14;0.4;1.79;7.57;4
0.08;0.18;0.54;1.58;5.08;4
0.04;0.12;0.46;1.71;5.73;4
0.02;0.14;0.51;1.72;4.03;4
0.02;0.1;0.51;1.99;7.72;4
0.02;0.13;0.49;1.54;4.32;4
0.03;0.09;0.6;1.84;7.44;4
0.03;0.11;0.4;1.96;6.8;4
0.01;0.11;0.37;1.38;4.01;4
0.03;0.11;0.43;1.8;5.25;4
0.07;0.18;0.42;1.36;4.64;4
0.02;0.07;0.22;1.04;3.87;4
0.07;0.18;0.65;1.97;5.21;4
0.03;0.11;0.37;1.15;3.39;4
0.03;0.13;0.44;1.43;3.85;4
0.02;0.14;0.51;1.65;5.43;4
0.04;0.13;0.52;2.24;6.39;4
0.06;0.15;0.57;2.01;6.48;4
0.04;0.16;0.57;2.04;7.53;4
0.02;0.07;0.33;1.23;4.3;4
0.03;0.12;0.56;2.03;7.45;4
0.01;0.1;0.45;1.85;6.93;4
0.04;0.1;0.57;2.11;7.3;4
0.01;0.11;0.64;2.09;7.32;4
0.01;0.05;0.21;0.99;3.75;4
0.03;0.11;0.38;1.07;3.37;4
0.02;0.06;0.45;1.56;3.7;4
0.01;0.18;0.53;1.81;7.45;4
0.0;0.09;0.29;0.69;2.47;4
0.02;0.1;0.42;1.64;6.75;4
0.04;0.11;0.35;1.04;2.85;4
0.01;0.1;0.37;1.23;3.31;4
0.04;0.12;0.48;1.73;6.65;4
0.02;0.09;0.44;1.65;4.79;4
0.04;0.12;0.5;2.21;6.46;4
0.04;0.16;0.55;2.15;5.69;4
0.04;0.2;0.65;2.02;5.5;4
0.01;0.12;0.41;1.18;3.43;4
0.02;0.1;0.47;2.01;6.88;4
0.02;0.13;0.34;1.11;4.4;4
0.03;0.11;0.31;0.94;3.81;4
0.06;0.13;0.49;1.73;6.17;4
0.05;0.1;0.42;2.14;5.28;4
0.04;0.15;0.53;1.76;6.04;4
0.05;0.2;0.35;0.8;2.58;4
0.08;0.17;0.61;2.18;7.09;4
0.0;0.04;0.19;0.85;3.63;4
0.0;0.04;0.3;1.18;4.21;4
0.0;0.11;0.42;2.22;5.52;4
0.02;0.09;0.48;1.75;7.2;4
0.07;0.17;0.57;2.11;7.15;4
0.05;0.1;0.31;1.22;3.33;4
