75521&2975,318,12,180,16,4811,187,229,181,4578
75522&2982,356,7,180,23,4785,209,227,157,4570
75523&2978,54,8,175,41,4759,225,223,131,4563
75524&2975,49,9,162,44,4734,224,220,130,4555
75525&2971,61,13,150,40,4708,230,211,111,4548
75526&2961,73,17,127,33,4682,237,205,93,4540
75527&2952,72,13,108,24,4656,235,214,108,4533
75528&2946,62,11,95,18,4631,230,217,119,4526
75529&2941,56,12,90,13,4605,228,214,117,4520
75530&2936,55,13,90,8,4579,228,211,114,4513
75531&2930,51,13,90,2,4554,226,212,118,4507
75532&2926,19,10,90,-1,4528,213,219,142,4501
75533&2927,344,10,90,0,4503,199,224,163,4495
75534&2929,357,9,95,4,4478,206,224,156,4489
75535&2928,39,9,108,8,4452,221,219,133,4471
75536&2922,68,9,120,2,4427,229,223,126,4441
75537&2918,85,6,120,-3,4402,228,230,136,4411
75538&2916,62,4,120,2,4377,223,232,145,4381
75539&2916,311,5,120,8,4352,207,236,168,4351
75540&2922,292,9,120,22,4327,194,238,185,4321
75541&2927,18,4,108,27,4302,217,231,152,4291
75542&2921,68,11,85,13,4277,232,218,117,4261
75543&2915,61,13,60,15,4252,230,211,111,4231
75544&2907,57,16,30,7,4227,229,206,105,4201
75545&2900,42,13,0,0,4203,222,212,123,4171
75546&2897,18,10,0,0,4178,212,218,142,4141
75547&2896,347,10,30,3,4154,201,224,162,4111
75548&2900,339,11,42,8,4129,196,224,167,4081
75549&2901,359,12,60,4,4105,202,219,153,4051
75550&2900,4,12,60,6,4080,204,218,150,4021
75551&2900,1,10,60,9,4056,206,221,153,3991
75552&2900,3,8,60,11,4032,209,225,153,3961
75553&2899,13,8,67,10,4008,212,223,148,3931
75554&2898,2,9,85,5,3984,208,224,153,3901
75555&2900,2,8,95,12,3960,209,225,154,3871
75556&2898,18,7,108,16,3936,215,226,148,3841
75557&2897,330,5,124,16,3913,207,233,165,3811
75558&2902,337,4,134,22,3889,212,234,161,3781
75559&2900,32,4,150,21,3865,219,230,147,3751
75560&2900,3,4,150,18,3842,214,232,155,3721
75561&2900,49,5,150,20,3818,222,229,142,3691
75562&2896,62,7,150,18,3795,226,226,134,3661
75563&2893,42,6,150,15,3772,221,227,141,3631
75564&2891,0,5,153,14,3749,212,230,156,3601
75565&2894,31,6,162,14,3726,219,228,145,3571
75566&2889,56,5,175,12,3703,224,228,140,3541
75567&2889,82,3,180,14,3680,224,233,144,3511
75568&2885,88,5,180,10,3658,228,231,137,3481
75569&2882,16,4,180,6,3635,216,231,152,3451
75570&2883,13,8,180,7,3612,212,223,148,3421
75571&2879,21,10,182,7,3590,214,219,141,3391
75572&2878,20,7,190,9,3568,215,225,147,3361
75573&2877,51,3,201,10,3546,221,232,147,3331
75574&2876,53,2,212,11,3524,221,234,150,3301
75575&2874,337,6,218,13,3502,207,231,164,3271
75576&2878,337,10,228,19,3480,197,225,167,3241
75577&2879,5,10,242,17,3458,208,221,150,3211
75578&2878,20,7,256,19,3437,215,225,147,3181
75579&2879,30,4,268,21,3415,218,231,149,3151
75580&2877,48,6,283,25,3394,222,227,140,3121
75581&2872,55,11,295,22,3373,227,215,120,3091
75582&2865,56,14,309,13,3352,228,211,113,3061
75583&2859,59,12,323,6,3331,229,215,117,3031
75584&2854,69,12,324,38,3310,232,217,115,3001
75585&2848,82,7,300,32,3290,230,228,132,2971
75586&2846,124,5,277,30,3269,229,236,140,2941
75587&2843,128,9,255,27,3249,235,235,131,2911
75588&2839,142,8,234,23,3229,232,238,139,2881
75589&2837,180,4,216,21,3209,221,242,156,2851
75590&2838,162,2,201,22,3189,221,239,154,2821
75591&2836,148,4,190,20,3169,226,239,148,2791
75592&2837,191,6,182,21,3150,220,245,160,2761
75593&2839,176,6,180,23,3131,224,243,154,2731
75594&2837,157,7,180,21,3111,228,241,146,2701
75595&2837,196,8,180,21,3092,219,247,163,2672
75596&2840,192,7,182,24,3073,220,246,161,2642
75597&2832,108,13,182,48,3036,241,225,111,2582
75598&2826,120,9,180,42,3018,236,232,127,2552
75599&2822,125,8,180,38,3000,233,235,134,2522
75600&2818,111,7,180,34,2982,233,232,131,2492
75601&2815,84,7,180,31,2964,230,228,131,2462
75602&2811,60,7,180,27,2947,225,226,135,2432
75603&2809,74,6,182,25,2930,228,228,135,2402
75604&2805,105,7,190,21,2912,232,232,133,2372
75605&2802,106,6,201,17,2896,231,232,135,2342
75606&2798,86,8,216,12,2879,232,227,129,2312
75607&2790,103,8,242,9,2846,233,230,130,2252
75608&2786,113,7,255,12,2830,233,233,132,2222
75609&2785,99,7,234,11,2814,233,230,130,2192
75610&2779,70,7,216,5,2799,228,226,132,2162
75611&2778,31,4,201,10,2784,219,230,148,2132
75612&2777,53,2,190,9,2768,221,234,150,2102
75613&2777,243,2,170,5,2754,215,240,163,2072
75614&2780,191,2,150,8,2739,219,241,158,2042
75615&2777,110,6,134,5,2725,231,233,135,2012
75616&2773,97,8,124,3,2711,233,229,129,1982
75617&2769,90,1,108,0,2697,221,236,151,1952
75618&2772,324,2,85,9,2683,214,236,160,1922
75619&2770,60,8,67,7,2670,227,223,131,1892
75620&2764,63,13,60,1,2648,231,213,112,1862
75621&2757,59,10,60,-5,2618,228,219,124,1832
75622&2754,76,6,42,0,2589,228,229,136,1802
75623&2750,113,8,30,-3,2559,234,232,129,1772
75624&2746,216,7,30,-7,2529,213,247,170,1742
75625&2756,240,12,30,4,2499,198,250,189,1712
75626&2758,213,8,30,1,2469,213,248,170,1682
75627&2761,210,5,30,0,2439,216,245,165,1652
75628&2761,124,2,0,0,2409,222,237,151,1622
75629&2759,99,6,0,0,2379,231,231,134,1593
75630&2756,104,10,0,0,2349,237,228,121,1563
75631&2750,117,9,30,-5,2320,236,232,128,1533
75632&2746,156,8,42,1,2290,229,241,145,1503
75633&2745,166,10,60,0,2260,229,244,147,1473
75634&2743,171,11,67,-1,2230,228,245,147,1443
75635&2743,176,13,85,4,2200,226,247,150,1413
75636&2742,178,12,90,3,2170,225,247,152,1383
75637&2744,181,9,90,9,2140,223,246,156,1353
75638&2744,166,9,90,9,2110,228,244,148,1323
75639&2741,144,12,90,7,2081,237,238,129,1293
75640&2735,136,15,90,6,2051,242,233,117,1263
75641&2730,148,14,95,6,2021,238,238,128,1233
75642&2727,162,12,108,1,1991,231,243,142,1203
75643&2727,160,10,95,4,1961,230,242,143,1173
75644&2724,141,10,90,1,1931,236,237,131,1144
75645&2718,135,11,90,-4,1902,237,235,127,1114
75646&2714,144,8,90,-8,1872,232,239,138,1084
75647&2714,137,8,85,11,1842,232,237,137,1054
75648&2709,140,7,67,6,1812,231,238,140,1024
75649&2709,145,8,60,6,1782,231,239,141,994
75650&2705,147,8,42,3,1753,232,239,140,964
75651&2703,158,7,30,1,1723,228,241,147,934
75652&2701,126,8,30,0,1693,234,235,132,904
75653&2695,105,12,30,7,1663,240,225,113,875
75654&2688,92,7,0,0,1634,232,229,129,845
75655&2689,22,5,0,0,1604,217,229,149,815
75656&2688,19,10,0,0,1574,213,219,142,785
75657&2686,3,12,0,0,1544,203,216,150,755
75658&2688,9,14,30,9,1515,203,211,144,726
75659&2684,8,14,42,4,1485,202,211,144,696
75660&2686,351,14,60,12,1455,194,215,159,666
75661&2687,18,13,67,17,1426,209,211,137,636
75662&2682,45,14,85,11,1396,223,210,118,607
75663&2677,37,7,108,13,1366,220,224,139,577
75664&2678,84,4,124,17,1337,226,232,141,547
75665&2672,102,15,134,18,1307,244,219,99,518
75666&2660,96,18,150,10,1277,246,210,86,488
75667&2652,93,18,162,9,1248,245,210,87,459
75668&2640,98,21,175,2,1218,249,207,77,430
75669&2629,107,18,192,-2,1189,248,216,89,400
75670&2623,108,16,212,-4,1159,245,220,98,371
75671&2613,97,15,228,-7,1130,244,216,98,342
75672&2604,86,12,242,-11,1100,238,219,110,313
75673&2599,51,6,247,-16,1071,223,227,139,285
75674&2601,31,8,256,-8,1041,218,222,140,256
75675&2596,50,11,268,-8,1012,225,216,124,228
75676&2591,59,6,277,-17,983,224,228,139,201
75677&2590,189,3,285,-12,953,219,241,158,175
75678&2591,195,8,295,-5,924,219,247,163,150
75679&2592,173,11,309,1,895,227,245,149,127
75680&2591,147,13,323,5,866,237,238,129,108
75681&2586,130,12,335,6,837,240,233,122,95
75682&2583,128,8,350,7,808,234,235,133,90
75683&2581,116,9,342,71,779,236,231,126,95
75684&2573,111,10,335,62,750,237,229,122,108
75685&2570,119,7,309,59,720,233,234,133,127
75686&2568,109,10,283,57,690,238,229,121,150
75687&2561,101,14,256,54,660,243,220,103,175
75688&2552,107,15,228,45,630,245,220,100,192
75689&2544,124,13,201,37,600,241,231,117,212
75690&2540,126,12,175,32,570,240,231,119,234
75691&2532,107,14,150,24,540,243,222,105,258
75692&2524,92,17,127,16,510,244,211,90,283
75693&2513,80,18,108,5,480,241,206,89,309
75694&2505,65,15,95,-2,450,233,209,105,335
75695&2499,23,10,85,-4,420,214,219,140,362
75696&2502,335,10,60,-7,390,198,227,168,390
75697&3119,106,6,162,13,2812,231,232,135,5894
75698&3113,90,11,190,13,2831,237,223,116,5902
75699&3109,86,10,216,55,2850,235,223,119,5911
75700&3096,45,8,190,49,2890,223,223,135,5929
75701&3096,34,7,182,49,2910,219,225,142,5939
75702&3093,58,9,175,46,2930,227,221,128,5948
75703&3090,54,8,162,43,2951,225,223,131,5958
75704&3086,68,8,153,39,2971,229,223,127,5968
75705&3080,86,10,150,33,2992,234,224,120,5977
75706&3073,90,9,150,26,3013,235,225,121,5987
75707&3070,90,8,150,23,3034,232,228,129,5998
75708&3067,90,6,150,20,3055,229,231,136,6008
75709&3064,90,7,150,17,3076,231,229,132,6018
75710&3060,90,11,153,13,3097,237,222,114,6029
75711&3054,97,11,162,7,3118,238,224,116,6039
75712&3050,121,10,153,42,3140,237,232,125,6050
75713&3044,123,14,150,36,3161,243,228,111,6061
75714&3034,122,14,134,26,3182,242,229,113,6072
75715&3031,110,15,124,23,3203,244,223,104,6083
75716&3021,96,16,120,13,3224,244,216,97,6095
75717&3014,90,12,120,39,3246,239,220,110,6106
75718&3008,88,17,108,33,3267,243,210,91,6118
75719&2995,81,19,95,20,3288,242,204,85,6129
75720&2988,70,17,85,20,3310,236,205,96,6141
75721&2978,57,16,67,10,3331,229,206,105,6153
75722&2975,49,13,60,7,3353,225,211,117,6165
75723&2968,49,13,42,13,3375,225,211,117,6177
75724&2965,28,11,30,10,3396,216,216,135,6190
75725&2962,20,10,30,7,3419,213,218,141,6202
75726&2959,13,12,30,0,3441,208,216,143,6215
75727&2955,12,16,30,0,3463,203,206,138,6227
75728&2952,37,16,30,-2,3485,218,202,116,6240
75729&2952,64,13,30,0,3508,232,213,111,6253
75730&2942,78,8,30,-2,3531,231,226,128,6266
75731&2942,67,5,30,-2,3553,226,229,138,6279
75732&2939,45,4,30,0,3576,221,231,146,6292
75733&2939,45,4,30,3,3599,221,230,145,6306
75734&2936,57,5,30,0,3622,223,229,142,6319
75735&2936,72,5,30,4,3645,226,230,138,6333
75736&2929,45,3,42,-2,3669,220,232,148,6346
75737&2929,337,6,30,-2,3692,207,231,164,6360
75738&2932,356,10,30,0,3715,204,222,156,6374
75739&2932,8,13,30,6,3739,205,215,146,6388
75740&2932,15,11,42,6,3763,210,216,142,6402
75741&2929,11,8,67,3,3786,212,224,150,6417
75742&2929,20,7,85,7,3810,215,225,147,6431
75743&2926,32,9,108,4,3834,218,220,137,6445
75744&2922,27,7,127,0,3858,217,224,143,6460
75745&2922,25,4,150,0,3882,218,231,150,6475
75746&2922,315,1,170,3,3906,215,237,160,6454
75747&2926,0,0,192,7,3930,218,238,156,6432
75748&2922,80,4,216,3,3955,225,232,142,6410
75749&2919,63,6,228,10,3979,226,227,135,6388
75750&2916,18,5,218,7,4004,216,230,151,6366
75751&2919,0,4,212,10,4028,213,232,156,6344
75752&2916,45,6,210,13,4053,222,227,140,6323
75753&2913,68,9,201,10,4077,230,221,124,6301
75754&2900,253,6,108,4,5246,206,244,177,5413
75755&2906,268,6,134,10,5273,205,242,176,5395
75756&2906,315,3,162,10,5300,211,237,164,5378
75757&2906,273,9,190,10,5327,197,243,185,5360
75758&2916,253,13,218,20,5354,189,248,197,5343
75759&2922,244,10,247,26,5381,200,248,186,5326
75760&2926,198,2,277,30,5408,218,241,159,5309
75761&2922,202,3,306,26,5435,218,241,160,5292
75762&2926,251,10,335,30,5462,198,247,187,5275
75763&2932,251,10,361,32,5490,198,247,187,5259
75764&2936,251,10,382,36,5517,198,247,187,5242
75765&2942,253,13,404,42,5544,189,248,197,5226
75766&2949,242,15,426,49,5571,190,251,197,5209
75767&2955,229,15,450,55,5599,196,253,191,5193
75768&2962,236,15,474,62,5626,192,252,196,5177
75769&2968,252,14,499,68,5653,188,249,198,5161
75770&2975,266,14,525,75,5681,185,245,199,5145
75771&2982,270,14,551,76,5708,184,244,199,5130
75772&2988,267,13,577,82,5736,186,245,197,5114
75773&2995,259,15,604,89,5763,182,247,203,5099
75774&3004,251,14,631,98,5791,187,249,199,5083
75775&3011,253,15,658,105,5818,185,249,201,5068
75776&3021,252,19,685,115,5846,174,249,211,5053
75777&3031,244,20,660,40,5873,176,251,209,5038
75778&3041,230,16,630,50,5901,194,253,194,5024
75779&3044,225,14,600,53,5894,201,252,186,5009
75780&3050,225,13,570,59,5867,202,252,185,4994
75781&3054,207,11,540,63,5840,213,250,171,4980
75782&3057,196,9,510,66,5812,218,248,163,4966
75783&3057,207,7,480,66,5785,216,246,167,4952
75784&3060,180,3,450,69,5758,220,241,156,4938
75785&3057,90,1,420,66,5731,221,236,151,4924
75786&3057,45,3,390,66,5704,220,232,149,4910
75787&3054,56,7,360,63,5676,225,226,135,4897
75788&3050,53,9,330,59,5649,226,221,129,4884
75789&3047,59,12,300,56,5622,229,215,117,4870
75790&3041,67,16,270,50,5595,235,206,98,4857
75791&3031,68,15,240,40,5568,234,210,104,4845
75792&3027,65,13,210,36,5541,232,214,112,4832
75793&3018,65,18,180,27,5514,234,201,92,4819
75794&3008,56,17,150,17,5487,229,203,101,4807
75795&3004,56,15,120,13,5460,229,206,106,4794
75796&2995,54,11,90,4,5434,226,216,122,4782
75797&2995,9,5,60,7,5407,215,230,153,4770
75798&2995,45,5,30,7,5380,221,229,143,4759
75799&2991,50,4,0,0,5353,221,231,146,4747
75800&2998,16,11,175,10,5194,211,217,142,4680
75801&2995,353,12,228,13,5141,199,218,157,4660
75802&2998,9,10,255,16,5114,209,221,149,4650
75803&2995,6,7,247,23,5088,211,226,152,4640
75804&2998,18,5,242,26,5061,216,229,150,4630
75805&2995,61,5,240,23,5035,224,229,141,4620
75806&2991,315,5,240,32,5009,206,235,169,4611
75807&2998,354,9,228,39,4983,206,225,158,4601
75808&2991,21,13,218,32,4957,211,212,135,4592
75809&2991,19,14,212,32,4930,208,209,135,4583
75810&2988,42,17,210,29,4904,220,200,110,4575
75811&2978,36,15,210,19,4878,218,205,119,4566
75812&2978,342,13,210,19,4852,193,221,166,4558
75813&2985,327,10,210,26,4826,197,229,172,4549
75814&2982,72,5,210,45,4800,226,230,138,4541
75815&2978,106,8,201,47,4775,233,231,130,4534
75816&2975,117,6,190,44,4749,231,234,136,4526
75817&2973,99,11,170,45,4723,239,224,114,4518
75818&2963,87,16,150,35,4697,242,213,97,4511
75819&2955,76,12,134,27,4672,235,217,111,4504
75820&2951,65,10,124,23,4646,230,221,123,4497
75821&2947,64,10,120,19,4621,230,219,122,4490
75822&2941,65,12,120,13,4595,231,216,116,4484
75823&2935,54,10,120,7,4570,226,218,124,4478
75824&2931,18,8,120,3,4544,215,224,146,4472
75825&2933,357,5,120,5,4519,212,231,156,4466
75826&2933,54,2,124,5,4494,220,234,150,4460
75827&2932,83,6,134,7,4468,229,230,135,4454
75828&2925,69,10,150,5,4443,231,221,122,4440
75829&2919,38,8,150,4,4418,220,223,138,4410
75830&2919,22,7,134,4,4393,216,225,146,4380
75831&2917,335,4,124,2,4368,211,234,162,4350
75832&2921,270,8,108,10,4343,200,243,182,4320
75833&2925,135,3,85,14,4319,225,238,148,4290
75834&2919,109,10,67,11,4294,238,229,121,4260
75835&2917,103,9,42,9,4269,236,228,122,4230
75836&2911,81,10,30,11,4244,234,222,118,4200
75837&2905,36,9,0,0,4220,220,221,136,4170
75838&2904,12,11,30,4,4195,209,217,145,4140
75839&2902,350,12,42,5,4171,198,220,160,4110
75840&2906,337,12,67,13,4147,193,223,169,4080
75841&2907,354,12,85,15,4122,200,218,156,4050
75842&2907,3,13,90,10,4098,202,215,149,4020
75843&2906,13,12,90,12,4074,208,215,142,3990
75844&2904,11,10,90,13,4050,209,220,147,3960
75845&2904,3,10,95,15,4026,207,221,152,3930
75846&2904,14,9,108,15,4002,212,222,147,3900
75847&2902,10,7,124,9,3978,213,226,151,3870
75848&2902,18,8,134,14,3955,215,224,146,3840
75849&2899,5,6,150,17,3931,213,229,154,3810
75850&2901,355,3,162,20,3907,215,234,157,3780
75851&2899,61,2,175,19,3884,221,234,149,3750
75852&2899,98,2,180,20,3861,222,236,151,3720
75853&2898,114,6,180,16,3837,230,234,138,3690
75854&2894,119,6,180,14,3814,230,235,138,3660
75855&2893,122,3,180,15,3791,225,237,147,3630
75856&2892,157,2,182,14,3768,221,239,154,3601
75857&2892,128,6,190,15,3745,230,236,140,3571
75858&2887,130,8,201,7,3723,234,236,134,3541
75859&2885,140,7,210,8,3700,231,238,139,3511
75860&2881,150,4,210,6,3677,225,239,150,3481
75861&2883,288,4,210,8,3655,209,239,169,3451
75862&2886,347,5,210,10,3632,210,231,160,3421
75863&2885,14,9,212,9,3610,212,222,147,3391
75864&2883,36,10,218,11,3588,219,217,132,3361
75865&2877,56,9,228,8,3566,226,222,130,3331
75866&2875,349,4,242,8,3544,213,233,158,3301
75867&2879,313,10,247,14,3522,194,233,179,3271
75868&2884,330,9,256,23,3501,198,229,170,3241
75869&2885,26,7,268,26,3479,217,225,144,3211
75870&2880,66,8,283,18,3458,228,225,131,3181
75871&2875,90,4,295,16,3437,226,233,143,3151
75872&2875,45,1,309,17,3415,219,235,153,3121
75873&2876,45,8,323,24,3394,222,223,136,3091
75874&2870,48,14,335,20,3373,224,209,116,3061
75875&2864,50,16,335,48,3353,225,205,109,3031
75876&2857,58,15,309,41,3332,229,207,106,3001
75877&2850,57,12,283,34,3312,228,215,119,2971
75878&2846,54,8,258,30,3291,225,222,130,2941
75879&2842,65,9,234,26,3271,229,222,126,2911
75880&2837,48,6,212,21,3251,222,227,140,2881
75881&2838,331,6,192,22,3231,205,232,166,2851
75882&2842,6,6,175,26,3212,212,227,153,2821
75883&2838,55,8,162,22,3192,225,224,133,2791
75884&2834,27,1,153,18,3173,218,236,155,2761
75885&2837,135,2,150,21,3154,222,238,151,2731
75886&2833,129,6,150,17,3135,231,236,138,2701
75887&2832,186,7,150,16,3116,221,245,158,2671
75888&2834,194,9,153,18,3097,219,247,163,2641
75889&2835,142,11,162,19,3078,236,238,131,2611
75890&2828,124,15,153,44,3060,245,227,107,2581
75891&2821,138,11,150,37,3042,237,236,128,2551
75892&2821,146,9,150,37,3024,233,239,138,2521
75893&2817,140,8,150,33,3006,233,238,136,2491
75894&2816,143,7,150,32,2989,231,239,141,2461
75895&2814,135,7,150,30,2971,231,237,139,2431
75896&2811,118,9,153,27,2954,237,232,126,2401
75897&2803,121,8,162,18,2937,235,233,130,2371
75898&2802,126,4,175,16,2920,227,237,144,2341
75899&2800,87,5,190,12,2904,227,231,138,2311
75900&2798,67,7,201,17,2888,228,226,132,2281
75901&2792,66,9,216,11,2872,229,221,124,2251
75902&2786,65,8,234,18,2856,228,224,130,2221
75903&2783,79,7,255,19,2840,230,227,130,2191
75904&2781,97,6,242,13,2825,229,232,137,2161
75905&2780,117,3,228,12,2809,225,236,146,2131
75906&2777,108,3,212,5,2795,225,236,146,2101
75907&2774,243,1,192,2,2780,216,239,160,2071
75908&2776,153,1,175,4,2765,220,238,155,2041
75909&2774,107,6,162,4,2751,230,233,137,2011
75910&2772,105,7,150,2,2737,233,231,130,1981
75911&2767,153,2,127,4,2724,222,239,153,1951
75912&2771,254,3,108,8,2710,212,242,168,1921
75913&2771,54,4,95,8,2681,222,231,144,1891
75914&2767,55,11,90,4,2651,227,216,121,1861
75915&2761,55,13,85,7,2621,228,212,115,1831
75916&2756,61,11,67,2,2591,229,218,121,1801
75917&2751,73,11,60,-2,2561,233,220,118,1771
75918&2744,301,4,60,-9,2531,208,238,168,1741
75919&2753,279,10,60,0,2502,194,242,187,1711
75920&2753,252,2,60,1,2472,214,240,164,1681
75921&2756,232,5,42,-4,2442,211,245,171,1651
75922&2761,177,4,30,0,2412,222,242,156,1621
75923&2757,120,9,30,-3,2382,236,233,128,1591
75924&2751,118,11,0,0,2352,239,230,119,1561
75925&2745,117,8,0,0,2322,235,232,129,1531
75926&2742,119,6,30,-2,2293,230,235,138,1501
75927&2740,135,7,30,-4,2263,232,237,137,1471
75928&2738,156,9,42,0,2233,230,241,143,1441
75929&2736,173,8,60,-2,2203,225,244,152,1411
75930&2736,182,8,60,1,2173,223,246,156,1381
75931&2737,176,11,60,2,2143,226,246,152,1351
75932&2737,166,14,60,3,2114,231,244,141,1321
75933&2734,153,15,60,5,2084,237,240,130,1291
75934&2730,140,15,60,6,2054,241,235,120,1261
75935&2723,144,10,67,-2,2024,235,238,133,1231
75936&2721,163,6,85,-1,1994,226,242,149,1201
75937&2721,159,6,67,-1,1965,226,241,149,1172
75938&2719,121,4,60,-3,1935,227,236,144,1142
75939&2716,61,6,60,-6,1905,225,227,136,1112
75940&2713,48,7,60,-9,1875,223,225,138,1082
75941&2711,66,6,60,-12,1846,227,227,135,1052
75942&2708,94,7,42,5,1816,231,230,132,1022
75943&2706,120,7,30,3,1786,232,235,136,992
75944&2702,130,4,30,0,1756,226,237,146,962
75945&2702,66,5,0,0,1697,225,230,141,902
75946&2698,54,10,0,0,1667,226,218,125,872
75947&2692,23,10,0,0,1638,214,218,139,842
75948&2693,350,12,30,5,1608,198,219,160,812
75949&2694,5,13,30,5,1578,202,213,147,782
75950&2693,1,13,30,5,1549,201,215,151,752
75951&2695,9,12,42,9,1519,206,215,146,722
75952&2691,8,13,67,12,1489,205,215,146,693
75953&2693,353,12,85,13,1460,200,219,157,663
75954&2693,38,12,95,19,1430,220,214,127,633
75955&2685,64,14,108,15,1401,232,211,108,603
75956&2679,73,9,127,8,1371,231,223,124,573
75957&2675,101,10,150,11,1342,237,227,120,543
75958&2668,106,16,162,7,1312,246,219,97,514
75959&2660,105,17,175,6,1283,246,217,93,484
75960&2652,103,19,190,2,1253,248,212,84,454
75961&2640,102,22,201,-2,1224,251,204,70,424
75962&2627,108,20,216,-10,1194,250,213,82,395
75963&2618,117,15,234,-13,1165,244,225,106,365
75964&2613,108,12,255,-14,1136,240,226,114,335
75965&2608,90,10,268,-12,1106,235,224,120,306
75966&2603,69,3,277,-12,1077,223,233,145,277
75967&2605,86,4,285,-10,1048,225,233,144,247
75968&2600,91,10,295,-9,1019,235,225,120,218
75969&2594,84,7,306,-10,990,230,228,131,190
75970&2590,52,3,313,-18,960,221,233,149,162
75971&2589,18,2,323,-13,930,218,235,155,134
75972&2588,90,3,335,-8,900,225,234,145,108
75973&2584,102,7,350,-6,870,232,231,132,85
75974&2581,107,8,335,58,840,234,231,129,67
75975&2577,122,9,323,54,810,236,233,127,60
75976&2574,131,10,313,61,780,237,235,127,67
75977&2570,126,10,306,60,750,237,233,126,85
75978&2566,130,12,295,55,720,239,233,123,108
75979&2561,138,15,268,50,690,241,234,118,134
75980&2556,129,16,242,45,660,244,229,108,162
75981&2547,115,16,216,40,630,246,222,99,190
75982&2538,115,12,190,31,600,240,228,117,218
75983&2535,112,8,162,28,570,235,231,128,247
75984&2531,91,10,134,23,540,236,224,119,277
75985&2526,79,14,108,18,510,238,213,103,300
75986&2517,70,16,85,9,480,235,208,100,324
75987&2511,55,13,67,3,450,228,211,114,350
75988&2506,27,8,60,-1,420,217,222,141,376
75989&2508,350,4,42,4,390,212,233,158,402
75990&3113,94,10,182,13,2808,236,225,119,5931
75991&3106,85,9,212,6,2828,233,225,124,5940
75992&3103,67,8,228,56,2848,228,224,129,5949
75993&3100,34,7,218,53,2868,219,225,142,5958
75994&3100,45,8,212,53,2888,223,223,135,5967
75995&3093,60,9,201,46,2908,227,221,127,5977
75996&3090,55,8,190,43,2929,225,223,132,5986
75997&3086,68,11,182,39,2949,232,218,118,5996
75998&3080,72,11,180,33,2970,233,219,117,6006
75999&3077,71,10,180,30,2991,231,221,121,6016
76000&3070,68,8,180,23,3012,229,223,127,6026
76001&3067,63,6,180,20,3034,226,227,135,6036
76002&3064,74,8,180,17,3055,230,226,129,6046
76003&3060,91,13,182,13,3076,240,219,108,6057
76004&3050,106,15,190,3,3097,244,221,102,6067
76005&3044,122,14,182,36,3118,243,228,110,6078
76006&3037,124,12,175,29,3140,240,231,118,6089
76007&3034,109,10,162,26,3161,238,229,121,6100
76008&3027,99,12,153,19,3182,240,222,110,6111
76009&3021,94,13,150,13,3203,240,220,107,6122
76010&3014,90,12,150,39,3224,239,220,110,6134
76011&3008,85,15,134,33,3246,240,213,99,6145
76012&2998,74,16,124,30,3267,238,208,96,6157
76013&2991,62,15,108,23,3289,231,208,106,6169
76014&2985,53,14,95,17,3310,227,208,111,6181
76015&2978,44,14,85,23,3332,222,208,117,6193
76016&2972,40,15,67,17,3354,220,207,118,6205
76017&2968,29,12,60,13,3376,216,214,133,6217
76018&2968,31,10,60,13,3398,218,218,135,6229
76019&2965,350,9,60,10,3421,203,224,160,6242
76020&2975,25,10,60,16,3443,215,219,140,6254
76021&2968,87,19,60,13,3466,244,205,83,6267
76022&2949,105,15,60,-5,3488,244,220,100,6280
76023&2945,108,8,60,-6,3511,233,232,130,6293
76024&2942,113,5,60,-2,3534,230,234,138,6306
76025&2939,135,4,60,-5,3557,226,238,146,6319
76026&2939,135,4,60,0,3580,227,238,145,6333
76027&2936,123,5,60,0,3603,228,236,142,6346
76028&2932,75,3,60,-3,3626,223,234,147,6360
76029&2932,351,6,67,0,3650,210,230,159,6373
76030&2936,330,9,60,4,3673,198,229,170,6387
76031&2939,341,9,60,7,3697,202,228,164,6401
76032&2939,5,9,60,7,3720,209,223,152,6415
76033&2936,32,10,67,10,3744,218,218,134,6429
76034&2932,45,8,85,6,3768,223,223,135,6443
76035&2932,45,3,108,6,3792,220,232,148,6457
76036&2932,45,4,127,10,3816,221,230,145,6472
76037&2929,42,7,150,7,3840,221,225,139,6478
76038&2926,54,6,170,4,3864,224,227,138,6456
76039&2922,90,2,192,0,3889,222,236,150,6434
76040&2922,180,2,210,3,3913,220,240,157,6411
76041&2922,112,3,210,13,3937,224,236,148,6389
76042&2922,90,4,201,13,3962,226,233,141,6367
76043&2919,108,2,190,10,3986,223,236,149,6346
76044&2919,162,2,182,10,4011,221,239,154,6324
76045&2919,121,4,180,10,4036,227,236,144,6302
76046&2896,255,7,95,0,5233,205,244,178,5388
76047&2903,245,7,124,7,5260,206,246,177,5371
76048&2906,225,5,153,10,5287,213,245,169,5353
76049&2909,243,7,182,13,5314,207,246,176,5336
76050&2909,231,10,212,13,5341,204,249,182,5318
76051&2916,221,14,242,20,5368,202,253,185,5301
76052&2922,201,11,272,26,5395,216,250,168,5284
76053&2919,214,5,300,23,5423,215,245,167,5267
76054&2922,266,10,319,22,5450,194,245,189,5250
76055&2929,264,9,339,29,5477,199,244,185,5234
76056&2932,253,9,361,32,5504,199,246,185,5217
76057&2939,255,13,384,39,5532,190,248,195,5200
76058&2945,253,11,408,45,5559,194,248,191,5184
76059&2949,255,11,433,49,5586,194,247,192,5168
76060&2955,262,16,458,55,5614,180,246,205,5152
76061&2968,268,16,484,68,5641,177,245,206,5136
